Feature_Index	Peak_Index	Filtered_Peak_Index
1674	65666	
1674	65557	
1674	65501	
1674	67282	
1674	67167	
1674	67225	
1674	67340	
1674	67109	
1674	67395	
1674	69146	
1674	68975	
1674	68919	
1674	69090	
1674	69034	
1674	68860	
1674	70877	
1674	70631	
1674	70686	
1674	70831	
1674	70736	928
1674	70784	
1674	72497	
1674	72445	
1674	72548	
1674	72597	
1674	72345	
1674	72396	
1674	74158	
1674	74222	
1674	74410	
1674	74353	
1674	74291	
1674	74099	
1674	76127	
1674	76073	
1674	75844	
1674	76017	
1674	75957	
1674	75903	
1674	77665	
1674	77484	
1674	77722	
1674	77781	
1674	77609	
1674	77546	
1675	115186	
1675	115243	
1675	115125	
1675	115067	
1675	117418	
1675	117028	
1675	117083	
1675	119330	
1675	119203	
1675	119140	
1675	119259	1640
1675	119525	
1675	119392	
1675	119457	
1675	121242	
1675	121299	
1675	121354	
1676	77547	
1676	77485	
1676	77428	
1676	79116	
1676	79223	
1676	79163	
1676	79068	
1676	80761	
1676	80805	
1676	80860	1071
1676	82591	
1676	82481	
1676	82529	
1677	77612	
1677	77669	
1677	77731	
1677	77784	
1677	77838	
1677	79552	
1677	79440	
1677	79387	
1677	79271	
1677	79332	
1677	79495	
1677	80909	
1677	80960	1074
1677	81015	
1677	81072	
1677	81123	
1677	82652	
1678	110251	
1678	113045	
1678	113175	
1678	113084	
1678	113224	
1678	113130	
1678	114772	
1678	114823	
1678	114876	1572
1678	114931	
1678	118907	
1678	118839	
1679	115357	
1679	115172	
1679	115230	
1679	115293	
1679	116945	
1679	117000	
1679	117194	
1679	117062	
1679	117262	
1679	117125	
1679	119009	
1679	119058	
1679	119576	
1679	119119	
1679	119249	1639
1679	119183	
1679	119511	
1679	119318	
1679	119380	
1679	119446	
1679	121153	
1679	121267	
1679	121323	
1679	121385	
1679	121101	
1679	121210	
1679	121634	
1679	121511	
1679	121449	
1679	121574	
1679	123026	
1679	123072	
1679	123525	
1679	123214	
1679	123115	
1679	123159	
1679	123266	
1679	123327	
1679	123454	
1679	123388	
1679	125258	
1679	125150	
1679	125208	
1680	88862	
1680	88839	
1680	88813	
1680	88780	
1680	88742	1201
1680	92234	
1680	92260	
1681	70976	
1681	72849	
1681	72753	
1681	72799	
1681	72660	
1681	72583	
1681	72708	
1681	72623	
1681	72886	
1681	74806	
1681	74767	
1681	74718	
1681	74580	
1681	74372	
1681	74421	
1681	74527	
1681	74472	
1681	74631	
1681	74674	
1681	76126	
1681	76081	
1681	76385	
1681	76277	
1681	76336	
1681	76225	
1681	76176	
1681	76432	
1681	76483	
1681	76519	
1681	78185	
1681	77709	
1681	78143	
1681	78103	
1681	78050	
1681	78005	
1681	77862	
1681	77956	
1681	77909	1029
1681	77812	
1681	77764	
1681	79432	
1681	79525	
1681	79575	
1681	79477	
1681	79385	
1681	79622	
1681	79673	
1681	79724	
1681	79772	
1681	79816	
1681	81353	
1681	81399	
1681	81209	
1681	81308	
1681	81255	
1681	81157	
1681	81450	
1681	81070	
1681	81113	
1681	81021	
1681	83110	
1681	83150	
1681	83064	
1681	83019	
1681	82822	
1681	82873	
1681	82973	
1681	82774	
1681	82928	
1682	141239	
1682	142514	
1682	143658	
1682	143732	1981
1682	143694	
1682	145028	
1683	138835	
1683	138810	
1683	138781	
1683	140206	
1683	140180	
1683	140154	
1683	140135	
1683	140084	
1683	140110	
1683	140054	
1683	140024	
1683	141440	
1683	141462	
1683	141414	
1683	141486	
1683	141536	
1683	141513	
1683	141274	
1683	141365	
1683	141390	
1683	141333	
1683	141305	
1683	142584	
1683	142549	
1683	142759	
1683	142710	
1683	142691	
1683	142731	
1683	142655	
1683	142609	
1683	142671	
1683	142632	
1683	142784	
1683	143832	
1683	143855	
1683	143766	
1683	143994	
1683	143801	
1683	143902	
1683	143928	1984
1683	144021	
1683	143952	
1683	143882	
1683	143975	
1683	144047	
1683	145266	
1683	145242	
1683	145190	
1683	145218	
1683	145161	
1683	145058	
1683	145138	
1683	145086	
1683	145114	
1683	145310	
1683	145288	
1684	135563	
1684	135684	
1684	135601	
1684	135642	
1684	138351	
1684	138524	1913
1684	138389	
1684	138434	
1684	139896	
1684	139939	
1684	139858	
1684	139819	
1684	139773	
1684	139721	
1684	141197	
1684	141160	
1684	141040	
1684	141123	
1684	141081	
1684	141240	
1684	142405	
1684	142447	
1685	76183	
1685	76344	
1685	76393	
1685	76285	
1685	76489	
1685	76234	
1685	76440	
1685	77803	
1685	77850	
1685	77899	
1685	77946	
1685	77995	
1685	78042	
1685	78090	
1685	79459	
1685	79510	
1685	79756	
1685	79604	
1685	79557	
1685	79656	
1685	79708	
1685	81368	
1685	81325	
1685	81280	
1685	81230	
1685	81182	
1685	81136	
1685	81089	
1685	83074	
1685	83029	
1685	82982	1103
1685	82938	
1685	82888	
1685	83117	
1685	82839	
1685	84577	
1685	84765	
1685	84850	
1685	84720	
1685	84806	
1685	84676	
1685	84626	
1685	86603	
1685	86657	
1685	86430	
1685	86702	
1685	86490	
1685	86550	
1685	86747	
1685	88304	
1685	88560	
1685	88466	
1685	88411	
1685	88352	
1685	88514	
1685	88597	
1685	90463	
1685	90430	
1685	90390	
1685	90345	
1685	90246	
1685	90297	
1685	90197	
1685	91928	
1685	91966	
1685	92008	
1685	92042	
1686	77450	
1686	77513	
1686	77575	
1686	79242	
1686	79190	1042
1686	80779	
1686	80828	
1687	121471	
1687	121303	
1687	121415	
1687	121356	
1687	123514	
1687	123453	
1687	123394	
1687	123574	
1687	123333	
1687	123275	
1687	123175	
1687	123223	
1687	123135	
1687	125133	
1687	125181	
1687	125238	1720
1687	125289	
1687	125343	
1687	125466	
1687	125404	
1687	126976	
1687	127030	
1687	127308	
1687	127255	
1687	127194	
1687	127138	
1687	126929	
1687	127085	
1687	127364	
1687	128839	
1687	128791	
1687	130701	
1688	139821	
1688	139774	
1688	139864	
1688	139901	
1688	141237	
1688	141278	
1688	141032	
1688	141158	
1688	141117	
1688	141076	
1688	141195	
1688	140996	
1688	142271	
1688	142310	
1688	142434	
1688	142391	
1688	142474	
1688	142356	
1688	142512	
1688	143478	
1688	143445	
1688	143727	
1688	143518	
1688	143647	
1688	143687	
1688	143606	
1688	143561	
1688	144719	
1688	144840	2007
1688	144750	
1688	144792	
1689	77671	
1689	77719	
1689	79586	
1689	79484	
1689	79435	
1689	79648	
1689	79532	
1689	79380	1046
1689	79323	
1689	79266	
1689	79175	
1689	79228	
1689	81063	
1689	81111	
1689	81324	
1689	81158	
1689	81010	
1689	80957	
1689	81211	
1689	80869	
1689	80911	
1689	81268	
1689	83023	
1689	82527	
1689	82584	
1689	82628	
1689	82686	
1689	82971	
1689	82807	
1689	82867	
1689	82921	
1689	82751	
1689	82477	
1690	117152	
1690	117220	
1690	117286	
1690	119395	1642
1690	119221	
1690	119277	
1690	121407	
1690	121353	
1690	121463	
1691	65373	
1691	66993	
1691	68644	
1691	68690	
1691	68737	897
1691	70523	
1692	64055	
1692	64103	
1692	63919	
1692	64155	
1692	64210	
1692	65617	
1692	65674	
1692	65564	
1692	65900	
1692	65723	
1692	65512	
1692	65780	
1692	65843	
1692	65418	
1692	67537	
1692	67187	
1692	67135	
1692	67247	
1692	67084	
1692	67041	
1692	68790	
1692	68837	
1692	68886	
1692	69307	
1692	68949	
1692	69000	
1692	69112	
1692	69056	901
1692	69239	
1692	70673	
1692	70720	
1692	70969	
1692	70764	
1692	70857	
1692	70914	
1692	70813	
1692	70621	
1692	70572	
1692	74448	
1692	74393	
1692	74334	
1692	74271	
1692	74148	
1692	74207	
1693	132614	
1693	132222	
1693	132512	
1693	132461	
1693	132411	
1693	132563	
1693	132362	
1693	132269	
1693	132315	
1693	134168	
1693	134084	
1693	134039	
1693	134128	
1693	133993	
1693	134301	
1693	134256	
1693	134206	
1693	133951	
1693	133906	
1693	133868	
1693	135465	
1693	135506	
1693	135841	
1693	135628	1877
1693	135670	
1693	135709	
1693	135751	
1693	135799	
1693	135588	
1693	135551	
1693	137211	
1693	137249	
1693	136924	
1693	137173	
1693	137127	
1693	136889	
1693	137087	
1693	137045	
1693	136962	
1693	137005	
1693	138642	
1693	138430	
1693	138387	
1693	138520	
1693	138481	
1693	138347	
1693	138600	
1693	138684	
1693	138559	
1693	139983	
1693	139856	
1693	139722	
1693	139684	
1693	139936	
1693	139893	
1693	139816	
1693	139770	
1693	142448	
1693	142483	
1693	145095	
1694	137427	
1694	137390	
1694	137354	
1694	138710	
1694	138680	
1694	138774	
1694	138828	
1694	138739	
1694	138800	
1694	138646	
1694	139975	
1694	140124	
1694	140149	
1694	140012	
1694	139937	
1694	140045	
1694	139905	
1694	140075	
1694	140203	
1694	140101	
1694	141387	
1694	141409	1940
1694	141438	
1694	141238	
1694	141330	
1694	141359	
1694	141300	
1694	141203	
1694	141263	
1694	142606	
1694	142580	
1694	142631	
1694	142653	
1694	142547	
1694	142480	
1694	142513	
1694	142673	
1694	143778	
1694	143809	
1694	143835	
1694	143858	
1694	143886	
1694	143907	
1694	143934	
1694	145146	
1694	145203	
1694	145173	
1694	145122	
1695	81171	
1695	81024	
1695	81121	
1695	80976	
1695	81076	
1695	80932	
1695	81270	
1695	81322	
1695	81224	
1695	82682	
1695	82858	
1695	82633	
1695	82802	
1695	82747	
1695	82911	
1695	83014	
1695	82965	
1695	83061	
1695	82586	
1695	82539	
1695	83106	
1695	83146	
1695	84784	
1695	84595	1128
1695	84738	
1695	84644	
1695	84696	
1695	84880	
1695	84538	
1695	84312	
1695	84266	
1695	84483	
1695	84420	
1695	86767	
1695	86173	
1695	86722	
1695	86676	
1695	86571	
1695	86450	
1695	86511	
1695	86379	
1695	86069	
1695	86305	
1695	86123	
1695	86236	
1695	88543	
1695	88582	
1695	88491	
1695	88208	
1695	88434	
1695	88375	
1695	88623	
1695	88154	
1695	88102	
1695	88268	
1695	88317	
1695	90259	
1695	90147	
1695	90202	
1695	90306	
1696	50503	
1696	50459	
1696	50417	
1696	51735	
1696	51662	
1696	51702	
1696	51777	
1696	53034	
1696	52993	
1696	52953	
1696	53074	
1696	53111	
1696	54344	
1696	54297	
1696	54247	
1696	54392	
1696	55677	
1696	55771	
1696	55631	743
1696	55725	
1696	57084	
1696	57037	
1696	58519	
1696	58555	
1696	58477	
1696	58431	
1697	50381	
1697	51585	
1697	51622	
1697	52910	
1697	54162	
1697	54122	
1697	54083	
1697	54205	
1697	54042	
1697	55409	
1697	55496	
1697	55543	
1697	55590	742
1697	55453	
1697	56953	
1697	56992	
1697	56906	
1697	58342	
1697	58384	
1698	77840	
1698	77738	
1698	77681	
1698	77789	
1698	77630	
1698	79583	
1698	79319	
1698	79476	
1698	79530	
1698	79262	
1698	79372	
1698	79426	
1698	79213	
1698	81194	
1698	81145	
1698	81095	
1698	81045	
1698	80994	
1698	80945	
1698	80893	
1698	80841	
1698	82549	
1698	82607	
1698	82784	
1698	82662	
1698	82725	
1698	82844	
1698	82896	
1698	82945	
1698	84403	
1698	84284	
1698	84345	
1698	84462	1125
1698	84519	
1698	84682	
1698	84629	
1698	84576	
1698	86488	
1698	86146	
1698	86424	
1698	86279	
1698	86214	
1698	86352	
1698	86090	
1698	86551	
1698	88405	
1698	87995	
1698	88176	
1698	88118	
1698	88060	
1698	88236	
1698	88349	
1698	88291	
1698	90283	
1698	90227	
1698	90174	
1698	90050	
1698	90110	
1698	89933	
1698	89992	
1698	89878	
1698	91564	
1698	91619	
1698	91712	
1698	91665	
1698	91770	
1698	91871	
1698	91824	
1698	91915	
1698	93177	
1699	2075	
1699	3537	
1699	3502	
1699	3464	
1699	3380	
1699	3422	
1699	4792	
1699	4718	
1699	4754	
1699	4837	
1699	6119	
1699	6159	
1699	6197	
1699	6235	
1699	6269	
1699	7567	
1699	7537	
1699	7427	
1699	7464	
1699	7505	
1699	8837	
1699	8881	
1699	8952	
1699	8919	
1699	8797	
1699	10182	
1699	10139	
1699	10214	197
1699	10290	
1699	10257	
1699	11384	
1699	11422	
1699	11500	
1699	11542	
1699	11463	
1699	12858	
1699	12723	
1699	12826	
1699	12792	
1699	12758	
1700	7643	
1700	7667	
1700	9056	
1700	9033	
1700	9078	
1700	9095	176
1700	10445	
1700	10414	
1700	10402	
1700	10430	
1700	10360	
1700	10461	
1700	10383	
1700	11700	
1700	11714	
1700	11684	
1700	11667	
1700	11648	
1700	11628	
1700	11729	
1700	11744	
1700	13029	
1700	12998	
1700	12973	
1700	12986	
1700	13009	
1700	13018	
1700	12938	
1700	12956	
1700	14199	
1701	109329	
1701	109364	
1701	109395	
1701	109296	
1701	110619	
1701	110588	
1701	110651	
1701	110683	
1701	110506	
1701	110548	
1701	111988	
1701	111771	
1701	111845	
1701	111952	
1701	111918	
1701	112024	
1701	111802	
1701	111883	
1701	113420	
1701	113466	
1701	113511	
1701	113340	
1701	113603	
1701	113640	
1701	113558	1551
1701	115442	
1701	115231	
1701	115126	
1701	115396	
1701	115339	
1701	115178	
1701	115281	
1701	117284	
1701	117400	
1701	117159	
1701	117223	
1701	117460	
1701	117342	
1702	92006	
1702	93431	
1702	93507	
1702	93470	
1702	93537	
1702	93566	
1702	94916	
1702	94990	
1702	94880	
1702	94955	
1702	95020	1291
1703	90462	
1703	90537	
1703	90608	
1703	90498	
1703	90572	
1703	90670	
1703	92064	
1703	92125	
1703	92194	
1703	92279	
1703	92161	
1703	92091	
1703	92228	
1703	92256	
1703	93792	
1703	93772	
1703	93596	
1703	93687	
1703	93715	
1703	93654	
1703	93741	
1703	93624	
1703	95225	
1703	95211	
1703	95188	
1703	95167	
1703	95080	
1703	95141	
1703	95110	
1703	95051	
1703	96636	
1703	96622	
1703	96557	
1703	96532	
1703	96577	
1703	96599	
1703	96500	
1703	98023	
1703	98010	
1703	97989	
1703	97927	1344
1703	97951	
1703	97896	
1703	97969	
1703	99403	
1703	99392	
1703	99362	
1703	99378	
1703	99344	
1703	100797	
1703	100738	
1703	100758	
1703	100785	
1703	100772	
1703	102221	
1704	65965	
1704	66010	
1704	65924	
1704	66048	
1704	66084	
1704	67730	
1704	67692	
1704	67648	
1704	67558	
1704	67765	
1704	67604	
1704	67796	
1704	67825	
1704	69606	
1704	69377	
1704	69501	
1704	69421	
1704	69539	
1704	69462	
1704	69331	
1704	69572	
1704	71120	
1704	71222	
1704	71155	942
1704	71077	
1704	71190	
1704	71249	
1704	71284	
1704	71034	
1704	72962	
1704	72786	
1704	72934	
1704	72902	
1704	72829	
1704	72866	
1704	72737	
1704	72992	
1704	74820	
1704	74581	
1704	74625	
1704	74852	
1704	74666	
1704	74752	
1704	74787	
1704	74711	
1704	76573	
1704	76548	
1704	76482	
1704	76438	
1704	76391	
1704	76516	
1704	76346	
1704	76298	
1705	76251	
1705	76201	
1705	77787	
1705	77740	
1705	77832	
1705	77882	
1705	77931	1030
1705	79548	
1705	82933	
1705	82980	
1706	82884	
1706	83027	
1706	84668	1129
1706	88453	
1707	95121	
1707	95149	
1707	95175	1294
1707	95092	
1707	96515	
1707	96588	
1707	96539	
1707	96566	
1708	27024	
1708	27133	
1708	27170	
1708	26995	
1708	27097	
1708	27060	
1708	27209	
1708	28454	
1708	28337	
1708	28228	
1708	28489	
1708	28297	
1708	28197	
1708	28262	
1708	28378	
1708	28414	
1708	29708	
1708	29672	
1708	29568	
1708	29601	
1708	29474	
1708	29506	
1708	29537	
1708	29439	
1708	29641	
1708	30936	
1708	30899	
1708	30861	
1708	30964	
1708	30759	
1708	30792	
1708	30689	
1708	30826	
1708	30726	
1708	32193	
1708	32227	
1708	32156	
1708	32085	
1708	32122	
1708	32261	
1708	32052	
1708	32015	
1708	31975	
1708	33503	
1708	33462	
1708	33304	
1708	33422	
1708	33382	499
1708	33345	
1708	33539	
1708	33270	
1708	33570	
1708	34972	
1708	34938	
1708	34691	
1708	34734	
1708	35008	
1708	34818	
1708	34777	
1708	34855	
1708	34898	
1708	36171	
1708	36212	
1708	36255	
1708	36294	
1708	36457	
1708	36333	
1708	36377	
1708	36418	
1708	36495	
1708	37698	
1708	37747	
1708	37799	
1708	37843	
1708	37885	
1708	37922	
1708	37652	
1708	37961	
1708	38006	
1708	39394	
1708	39112	
1708	39320	
1708	39356	
1708	39243	
1708	39154	
1708	39201	
1708	39430	
1708	40728	
1708	40662	
1708	40453	
1708	40522	
1708	40634	
1708	40489	
1708	40557	
1708	40696	
1708	40596	
1708	41833	
1708	41768	
1708	41736	
1708	41707	
1708	41677	
1708	41643	
1708	42792	
1708	42826	
1708	42988	
1708	42957	
1708	42892	
1708	42920	
1708	43017	
1708	42859	
1708	44216	
1708	44184	
1708	44252	
1708	44146	
1708	44110	
1708	44073	
1708	44037	
1708	44003	
1708	45174	
1708	45335	
1708	45298	
1708	45212	
1708	45406	
1708	45256	
1708	45375	
1708	45437	
1708	46651	
1708	46536	
1708	46613	
1708	46575	
1708	46495	
1708	46419	
1708	46458	
1708	47753	
1708	47980	
1708	47870	
1708	47946	
1708	47832	
1708	47907	
1708	47791	
1708	48021	
1708	49159	
1708	49197	
1708	49333	
1708	49235	
1708	49076	
1708	49119	
1708	49282	
1708	50581	
1708	50375	
1708	50452	
1708	50536	
1708	50491	
1708	50411	
1708	51770	
1708	51733	
1708	51809	
1708	51699	
1708	53077	
1708	52958	
1708	52920	
1708	52998	
1708	52877	
1708	53036	
1708	54397	
1708	55556	
1708	55599	
1708	55644	
1708	55691	
1708	55737	
1708	59989	
1708	61341	
1708	64058	
1708	64102	
1708	64151	
1708	64250	
1708	64199	
1708	64303	
1708	64355	
1708	65898	
1708	65844	
1708	65688	
1708	65791	
1708	65740	
1708	69132	
1708	69191	
1708	69245	
1708	69308	
1708	72539	
1708	72673	
1708	72630	
1708	72585	
1709	39022	
1709	39149	
1709	39195	
1709	39060	
1709	39106	
1709	40591	
1709	40365	
1709	40403	
1709	40478	
1709	40514	
1709	40441	
1709	40551	
1709	41626	
1709	41593	
1709	41761	
1709	41662	
1709	41725	
1709	41561	
1709	41694	
1709	42773	616
1709	42843	
1709	42738	
1709	42704	
1709	42807	
1709	42913	
1709	42878	
1709	43938	
1709	43980	
1709	43900	
1709	44017	
1709	44056	
1709	44135	
1709	44094	
1709	45195	
1709	45240	
1709	45286	
1709	45323	
1709	45076	
1709	45116	
1709	45155	
1709	46523	
1709	46360	
1709	46317	
1709	46398	
1709	46441	
1709	46483	
1709	46563	
1709	47637	
1709	47686	
1709	47733	
1709	47775	
1709	47862	
1709	47821	
1709	47897	
1709	49019	
1709	48979	
1709	49150	
1709	49060	
1709	49107	
1709	50272	
1710	3340	
1710	3300	
1710	3382	87
1710	3257	
1711	777	
1711	694	
1711	651	19
1711	738	
1711	611	
1711	818	
1711	574	
1711	540	
1711	2223	
1711	2180	
1711	2137	
1711	1942	
1711	2010	
1711	2097	
1711	1977	
1711	2053	
1711	3493	
1711	3533	
1711	3570	
1711	3332	
1711	3369	
1711	3451	
1711	3410	
1711	4680	
1711	4799	
1711	4721	
1711	4757	
1712	76283	
1712	76020	
1712	76071	
1712	76174	
1712	76123	
1712	76227	
1712	77697	
1712	77752	
1712	77645	
1712	77800	
1712	77852	
1712	77902	
1712	79512	
1712	79412	
1712	79461	
1712	79360	
1712	79564	
1712	79310	
1712	81143	
1712	80992	
1712	81093	
1712	81043	1077
1712	81189	
1712	80943	
1712	82898	
1712	82848	
1712	82948	
1712	82787	
1712	82730	
1712	82666	
1712	84591	
