Feature_Index	Original_Index	Monoisotopic_Mass	Average_Mono_Mass	UMC_MW_Min	UMC_MW_Max	Scan_Start	Scan_End	Scan	IMS_Scan	IMS_Scan_Start	IMS_Scan_End	Avg_Interference_Score	Decon2ls_Fit_Score	UMC_Member_Count	Saturated_Member_Count	Max_Abundance	Abundance	Class_Rep_MZ	Class_Rep_Charge	Charge_Max	Drift_Time	Conformation_Fit_Score	LC_Fit_Score	Average_Isotopic_Fit	Members_Percentage	Combined_Score
1238	1403	1614.80724	1614.80724	1614.78914	1614.82594	55	60	57	147	145	152	0.034547	0.050607	43	0	21132	93978	808.41121	2	2	24.032	0.8322	0	1.0506	1	0.96094
1239	1402	1617.74988	1617.74988	1617.73109	1617.77152	1	3	2	139	138	142	0.071096	0.11585	13	0	4908	18463	809.89092	2	2	22.759	0.9004	0	1.1158	1	1.0054
1240	1401	1619.71803	1619.71803	1619.6901	1619.74304	7	13	10	142	138	147	0.029133	0.054673	56	0	36681	161030	810.8641	2	2	23.168	0.86397	0	1.0547	1	0.97288
1241	1400	1621.68333	1621.68333	1621.67167	1621.69234	52	56	54	146	146	150	0.0329	0.061175	24	0	16808	35985	811.84879	2	2	23.855	0.70046	0	1.0612	0.45283	0.73816
1242	1400	1621.68517	1621.68517	1621.657	1621.70005	51	57	54	141	137	145	0.0057651	0.051208	53	0	52715	257520	811.85017	2	2	22.888	0.79924	0	1.0512	1	0.95015
1243	1399	1624.75927	1624.75927	1624.73973	1624.77463	58	60	59	144	141	149	0.051574	0.085767	27	0	7005	34880	813.38087	2	2	23.624	0.80369	0	1.0858	1	0.96315
1244	1398	1632.73677	1632.73677	1632.72329	1632.75902	85	93	89	140	137	144	0.043737	0.059457	49	0	25247	110210	817.37409	2	2	22.678	0.83773	0	1.0595	1	0.96573
1245	1397	1641.76245	1641.76245	1641.73432	1641.78733	38	44	40	143	138	147	0.018042	0.067529	55	0	21896	97087	821.89144	2	2	23.371	0.86289	0	1.0675	1	0.97681
1246	1395	1652.7377	1652.7377	1652.71209	1652.76875	83	84	83	148	146	150	0.069227	0.09885	10	0	3064	9010	827.36619	2	2	24.017	0.87307	0	1.0989	1	0.99064
1247	1394	1653.72282	1653.72282	1653.70822	1653.73978	35	39	37	142	140	146	0.038812	0.07899	30	0	12336	47495	827.87299	2	2	23.269	0.89833	0	1.079	1	0.99244
1248	1393	1655.83836	1655.83836	1655.82478	1655.85952	62	66	65	145	141	150	0.067422	0.080645	42	0	9315	44774	828.92864	2	2	23.574	0.81803	0	1.0806	1	0.96622
1249	1392	1656.75276	1656.75276	1656.732	1656.77327	45	53	48	141	139	144	0.044997	0.074522	49	0	13986	49640	829.38001	2	2	22.919	0.9187	0	1.0745	1	0.99774
1250	1391	1659.70743	1659.70743	1659.68446	1659.71877	99	101	101	143	143	146	0.052588	0.12548	6	0	7653	17737	830.85923	2	2	23.32	0.91793	0	1.1255	0.85714	0.96685
1251	1391	1659.71567	1659.71567	1659.70725	1659.7291	99	101	101	142	141	142	0.093231	0.1217	7	0	8229	22365	830.85971	2	2	22.857	0.88065	0	1.1217	1	1.0008
1252	1390	1660.81253	1660.81253	1660.79327	1660.83334	25	29	26	146	142	146	0.041183	0.10231	18	0	10384	12931	831.41972	2	2	23.415	0.73493	0	1.1023	0.62069	0.81931
1253	1390	1660.82269	1660.82269	1660.80491	1660.84968	24	29	27	149	147	153	0.027952	0.078166	29	0	13124	49903	831.41783	2	2	24.33	0.90314	0	1.0782	1	0.99377
1254	1390	1660.8228	1660.8228	1660.79512	1660.83813	26	28	26	141	139	141	0.077666	0.10574	5	0	3483	6508	831.42107	2	2	22.885	0.9715	0	1.1057	0.17241	0.74988
1255	1389	1664.7628	1664.7628	1664.72039	1664.79142	67	75	72	144	141	146	0.1387	0.11824	34	0	5014	21605	833.38676	2	2	23.162	0.84856	0	1.1182	1	0.98893
1256	1388	1666.77408	1666.77408	1666.7623	1666.80016	80	83	82	145	145	148	0.046643	0.10907	10	0	6253	18523	834.39106	2	2	23.648	0.81675	0	1.1091	1	0.97527
1257	1388	1666.7752	1666.7752	1666.74097	1666.79778	80	83	82	144	140	144	0.14612	0.11111	9	0	5529	13699	834.39118	2	2	23.347	0.91084	0	1.1111	0.9	0.97398
1258	1387	1673.86396	1673.86396	1673.84575	1673.88413	71	82	75	147	143	156	0.016938	0.046034	144	24	117630	690249	837.94181	2	2	23.809	0.79937	0	1.046	1	0.94847
1259	1386	1674.84964	1674.84964	1674.8261	1674.87946	95	100	98	146	143	151	0.052099	0.095814	42	0	14231	58169	838.43196	2	2	23.78	0.88161	0	1.0958	1	0.99248
1260	1385	1683.87465	1683.87465	1683.84419	1683.90948	17	93	23	143	139	149	0.048833	0.061113	709	19	81103	575214	842.942	2	2	23.148	0.62775	0	1.0611	1	0.89629
1261	1384	1684.86838	1684.86838	1684.84417	1684.90363	93	99	95	144	139	149	0.13567	0.10109	49	0	15494	87101	843.4411	2	2	23.521	0.76048	0	1.1011	1	0.95386
1262	1383	1695.83697	1695.83697	1695.82437	1695.86118	98	101	100	145	140	149	0.019559	0.060374	38	0	18550	81044	848.91949	2	2	23.482	0.86573	0	1.0604	1	0.97537
1263	1382	1700.85627	1700.85627	1700.82425	1700.8847	89	96	92	156	151	161	0.021388	0.062555	64	0	32822	136062	851.43338	2	2	25.56	0.90234	0	1.0626	1	0.9883
1264	1381	1705.89934	1705.89934	1705.88204	1705.91212	80	84	81	144	141	148	0.03273	0.090964	25	0	9540	51408	853.96228	2	2	23.406	0.75742	0	1.091	1	0.94946
1265	1380	1707.77386	1707.77386	1707.75457	1707.78702	52	54	54	145	143	146	0.088266	0.085836	11	0	6269	25469	854.8844	2	2	23.77	0.80711	0	1.0858	1	0.96431
1266	1379	1711.83515	1711.83515	1711.82081	1711.85487	70	71	71	145	142	145	0.10057	0.11313	6	0	3212	8516	856.92815	2	2	23.295	0.93941	0	1.1131	1	1.0175
1267	1378	1713.81501	1713.81501	1713.80366	1713.82857	45	52	50	156	153	158	0.012646	0.044434	47	0	50203	164470	857.91193	2	2	25.234	0.95871	0	1.0444	1	1.001
1268	1377	1715.83291	1715.83291	1715.80569	1715.85144	51	61	55	145	142	150	0.0067633	0.055772	93	13	446193	2.3658E+06	858.9251	2	2	23.582	0.7564	0	1.0558	1	0.93739
1269	1376	1722.77553	1722.77553	1722.74936	1722.8136	1	5	2	144	139	148	0.096886	0.11331	35	0	9607	55154	862.39629	2	2	23.386	0.73515	0	1.1133	1	0.94949
1270	1375	1722.9431	1722.9431	1722.92453	1722.97095	85	101	89	150	147	154	0.052657	0.07054	114	0	25078	109299	862.47639	2	2	24.231	0.83694	0	1.0705	1	0.96916
1271	1374	1733.86101	1733.86101	1733.83244	1733.87898	1	6	4	144	141	149	0.022328	0.060825	53	0	30482	135394	867.93671	2	2	23.493	0.84586	0	1.0608	1	0.9689
1272	1373	1742.89296	1742.89296	1742.88514	1742.89738	5	6	6	151	149	151	0	0.07365	4	0	3784	9039	872.45542	2	2	24.47	0.96664	0	1.0737	1	1.0134
1273	1372	1746.69379	1746.69379	1746.67755	1746.70331	28	29	29	141	138	144	0.017075	0.098736	14	0	5656	28341	874.34583	2	2	22.796	0.72297	0	1.0987	1	0.94057
1274	1371	1751.79472	1751.79472	1751.77656	1751.81178	68	75	73	146	143	150	0.096879	0.083094	34	0	7534	31369	876.90993	2	2	23.682	0.85034	0	1.0831	1	0.97781
1275	1370	1751.86637	1751.86637	1751.85345	1751.87702	20	22	21	147	143	150	0.018825	0.082524	17	0	6591	30921	876.93769	2	2	23.759	0.81449	0	1.0825	1	0.96567
1276	1368	1752.74168	1752.74168	1752.72504	1752.75387	38	42	39	141	140	145	0	0.083638	16	0	5089	21740	877.37353	2	2	23.077	0.81987	0	1.0836	1	0.96784
1277	1367	1757.85046	1757.85046	1757.83507	1757.87168	24	26	24	147	144	147	0.019971	0.10793	13	0	4841	17786	879.92951	2	2	23.935	0.84517	0	1.1079	1	0.98437
1278	1366	1758.74138	1758.74138	1758.73475	1758.74743	16	17	16	145	145	149	0.23391	0.13493	9	0	4443	21560	880.37727	2	2	23.967	0.72867	0	1.1349	1	0.95453
1279	1364	1761.80865	1761.80865	1761.78265	1761.82439	24	29	26	145	142	149	0.017249	0.063477	47	0	42428	187860	881.91452	2	2	23.64	0.83837	0	1.0635	1	0.96728
1280	1363	1768.88015	1768.88015	1768.86641	1768.89845	88	89	89	149	148	151	0	0.10511	9	0	6888	22459	885.45568	2	2	24.454	0.8708	0	1.1051	1	0.99197
1281	1363	1768.88732	1768.88732	1768.8751	1768.90051	88	89	89	152	152	154	0	0.10372	6	0	5422	6560	885.45614	2	2	24.807	0.73693	0	1.1037	0.66667	0.83577
1282	1362	1770.79991	1770.79991	1770.77437	1770.81841	63	66	64	148	146	148	0.025188	0.06915	10	0	7333	7873	886.41593	2	2	23.938	0.97552	0	1.0692	0.41667	0.82045
1283	1362	1770.80561	1770.80561	1770.77396	1770.82483	63	66	64	150	149	156	0.080608	0.062933	24	0	9891	41974	886.41692	2	2	24.68	0.85989	0	1.0629	1	0.97427
1284	1361	1775.77771	1775.77771	1775.74559	1775.82122	88	95	92	147	142	152	0.04373	0.069996	76	0	13089	71262	888.89275	2	2	23.852	0.78955	0	1.07	1	0.95318
1285	1360	1780.78813	1780.78813	1780.75182	1780.80552	51	57	54	150	146	154	0.0071458	0.055656	55	0	28307	146720	891.40043	2	2	24.266	0.76915	0	1.0557	1	0.9416
1286	1359	1784.84174	1784.84174	1784.83077	1784.86102	50	53	51	145	143	149	0.12865	0.12075	20	0	5466	22839	893.42733	2	2	23.867	0.85281	0	1.1208	1	0.99119
1287	1358	1786.78717	1786.78717	1786.76203	1786.81193	35	37	36	145	140	150	0.05691	0.08614	30	0	9843	54367	894.39629	2	2	23.904	0.7685	0	1.0861	1	0.95155
1288	1357	1803.86543	1803.86543	1803.84822	1803.87591	99	101	101	150	146	155	0.11934	0.084508	24	0	23361	106075	902.94124	2	2	24.541	0.85752	0	1.0845	1	0.98068
1289	1356	1810.87306	1810.87306	1810.85991	1810.88804	58	63	61	152	149	157	0.031641	0.051457	47	0	42047	169935	906.44314	2	2	24.729	0.89512	0	1.0515	1	0.98219
1290	1355	1848.77765	1848.77765	1848.75383	1848.80983	99	101	100	146	142	151	0.066909	0.074546	28	0	8671	51063	925.39309	2	2	23.853	0.71767	0	1.0745	1	0.93074
1291	1354	1862.82869	1862.82869	1862.80437	1862.84891	59	66	62	149	146	154	0.021351	0.036995	64	9	69284	330305	932.41869	2	2	24.233	0.81044	0	1.037	1	0.94914
1292	1353	1862.86685	1862.86685	1862.83631	1862.88513	3	13	7	151	148	156	0.060134	0.091688	58	0	13649	61280	932.43821	2	2	24.958	0.84629	0	1.0917	1	0.97933
1293	1352	1863.80394	1863.80394	1863.79624	1863.81299	81	82	82	150	148	150	0.039732	0.11237	6	0	4672	11527	932.92133	2	2	24.33	0.96281	0	1.1124	1	1.0251
1294	1351	1864.96155	1864.96155	1864.94305	1864.97895	52	55	54	162	159	165	0.031526	0.097327	22	0	6470	23194	933.48432	2	2	26.424	0.91325	0	1.0973	1	1.0035
1295	1350	1871.72141	1871.72141	1871.69599	1871.75375	5	10	9	148	144	151	0.098249	0.12717	30	0	4553	18545	936.87678	2	2	23.911	0.87784	0	1.1272	1	1.0017
1296	1349	1874.91176	1874.91176	1874.89715	1874.94248	24	31	27	154	149	154	0.03427	0.042651	43	0	40110	179675	938.46172	2	2	24.785	0.78397	0	1.0427	0.7963	0.87431
1297	1349	1874.91212	1874.91212	1874.8938	1874.93098	24	30	27	158	157	165	0.015385	0.043722	54	0	43553	230769	938.46624	2	2	25.66	0.64844	0	1.0437	1	0.89739
1298	1348	1877.81252	1877.81252	1877.79233	1877.83833	31	38	34	156	152	161	0.042254	0.031079	77	3	62481	318269	939.90788	2	2	25.361	0.79412	0	1.0311	1	0.94173
1299	1347	1883.86793	1883.86793	1883.85939	1883.87693	1	2	1	150	150	150	0.05528	0.12686	5	0	4316	12473	942.93642	2	2	24.537	0.91784	0	1.1269	1	1.0149
1300	1346	1888.9248	1888.9248	1888.89709	1888.95261	58	61	59	152	147	156	0.054684	0.079447	36	0	9594	50248	945.47343	2	2	24.66	0.79232	0	1.0794	1	0.95726
1301	1346	1888.92773	1888.92773	1888.9081	1888.95948	58	61	59	157	157	165	0.041153	0.069352	25	0	8709	40392	945.47714	2	2	25.768	0.72393	0	1.0694	0.69444	0.82924
1302	1345	1898.86415	1898.86415	1898.8284	1898.89464	63	99	72	153	150	156	0.039694	0.048251	212	27	196331	845359	950.43289	2	2	24.855	0.83381	0	1.0483	1	0.96069
1303	1344	1899.84419	1899.84419	1899.81116	1899.8572	99	101	100	153	150	153	0.13224	0.09575	6	0	7997	35217	950.93533	2	2	24.798	0.76241	0	1.0957	1	0.95272
1304	1344	1899.85056	1899.85056	1899.84786	1899.85286	100	101	101	156	156	158	0.16257	0.074967	6	0	8443	21052	950.93316	2	2	25.107	0.86403	0	1.075	1	0.97966
1305	1343	1900.83348	1900.83348	1900.80858	1900.8455	49	57	52	150	147	154	0.012866	0.047365	65	14	169574	894351	951.42095	2	2	24.312	0.73662	0	1.0474	1	0.928
1306	1342	1903.78537	1903.78537	1903.76536	1903.80044	18	22	21	149	149	151	0.12219	0.10264	11	0	5991	10266	952.90639	2	2	24.286	0.83731	0	1.1026	0.91667	0.9522
1307	1342	1903.78612	1903.78612	1903.76567	1903.80718	18	22	21	148	146	148	0.11527	0.088917	12	0	5879	13662	952.90596	2	2	24.005	0.96679	0	1.0889	1	1.0186
1308	1340	1914.00319	1914.00319	1913.98055	1914.02568	91	99	93	154	150	158	0.026943	0.087358	52	0	12110	66983	958.00241	2	2	25.228	0.76851	0	1.0874	1	0.95196
1309	1339	1921.83304	1921.83304	1921.81486	1921.84899	94	95	95	150	149	152	0.188	0.12598	5	0	3900	13935	961.91623	2	2	24.4	0.87216	0	1.126	1	0.99938
1310	1338	1922.91593	1922.91593	1922.91396	1922.91712	91	91	91	155	153	157	0.19883	0.13225	4	0	4151	11932	962.46504	2	2	25.377	0.95794	0	1.1322	1	1.0301
1311	1337	1927.99444	1927.99444	1927.96579	1928.00735	55	58	58	156	153	160	0.082297	0.095717	24	0	7114	30112	965.00329	2	2	25.506	0.86406	0	1.0957	1	0.98659
1312	1336	1932.89632	1932.89632	1932.87549	1932.91098	59	64	62	162	159	166	0.0055476	0.051616	45	0	39990	148627	967.45155	2	2	26.298	0.91764	0	1.0516	1	0.98975
1313	1335	1944.88266	1944.88266	1944.8525	1944.92161	45	49	47	154	150	159	0.025701	0.0878	39	0	10112	52297	973.46328	2	2	25.003	0.7843	0	1.0878	1	0.95737
1314	1334	1947.88818	1947.88818	1947.85032	1947.91784	65	71	67	156	152	162	0.049002	0.068203	64	0	17485	93793	974.94982	2	2	25.516	0.78787	0	1.0682	1	0.95202
1315	1333	1963.0823	1963.0823	1963.0642	1963.11997	74	88	83	157	153	164	0.012076	0.051963	137	0	45571	294134	982.54477	2	2	25.825	0.71328	0	1.052	1	0.92175
1316	1332	1992.85521	1992.85521	1992.82663	1992.87159	13	19	16	156	151	161	0.018639	0.049214	70	0	40177	200608	997.43765	2	2	25.521	0.82375	0	1.0492	1	0.95765
1317	1331	1992.98149	1992.98149	1992.96431	1992.99938	64	74	69	157	154	162	0.005816	0.042496	94	17	116665	581231	997.50177	2	2	25.599	0.78919	0	1.0425	1	0.94389
1318	1330	2000.89683	2000.89683	2000.87769	2000.92994	57	60	59	156	151	159	0.052639	0.075858	36	0	14851	61828	1001.44589	2	2	25.322	0.89631	0	1.0759	1	0.99072
1319	1329	2001.95784	2001.95784	2001.93597	2001.97394	68	73	71	157	154	160	0.013533	0.061674	35	0	33875	131970	1001.97545	2	2	25.464	0.88048	0	1.0617	1	0.98072
1320	1328	2004.99458	2004.99458	2004.97394	2005.0118	94	101	99	159	156	162	0.004736	0.048256	55	7	118475	474603	1003.50503	2	2	25.779	0.87891	0	1.0483	1	0.97572
1321	1327	2024.9032	2024.9032	2024.89547	2024.93037	47	48	48	157	157	159	0	0.11021	7	0	3353	10663	1013.46644	2	2	25.778	0.93202	0	1.1102	1	1.0141
1322	1326	2031.94036	2031.94036	2031.93112	2031.95043	18	21	18	160	160	160	0.1765	0.10072	5	0	5292	15085	1017.00345	2	2	26.146	0.88872	0	1.1007	0.33333	0.77426
1323	1326	2031.94769	2031.94769	2031.92636	2031.98062	18	21	21	159	156	159	0.096409	0.10913	15	0	4928	20690	1016.97228	2	2	25.713	0.80527	0	1.1091	1	0.97147
1324	1325	2091.80852	2091.80852	2091.78637	2091.84498	71	85	77	158	155	163	0.011064	0.028511	111	55	424430	2.1962E+06	1046.91093	2	2	25.752	0.76794	0	1.0285	1	0.93215
1325	1324	2095.96239	2095.96239	2095.91619	2096.00275	82	87	85	159	154	167	0.090458	0.098319	53	0	14821	99287	1048.98865	2	2	26.166	0.73016	0	1.0983	1	0.94283
1326	1323	2124.95254	2124.95254	2124.93163	2124.97266	37	43	40	160	154	165	0.0048336	0.049242	72	0	40280	255210	1063.48194	2	2	25.968	0.71347	0	1.0492	1	0.9209
1327	1321	2129.9294	2129.9294	2129.92088	2129.94847	46	50	48	162	162	164	0.0058808	0.087362	13	0	9778	27330	1065.9844	2	2	26.521	0.95015	0	1.0874	0.61905	0.88552
1328	1321	2129.93151	2129.93151	2129.91966	2129.95801	45	50	48	161	157	161	0.088755	0.088786	21	0	8596	25582	1065.98571	2	2	26.089	0.91394	0	1.0888	1	1.0009
1329	1322	2129.93178	2129.93178	2129.90113	2129.97177	62	65	64	160	156	165	0.056079	0.066989	36	0	10369	54023	1065.97137	2	2	25.867	0.77643	0	1.067	1	0.94781
1330	1321	2129.94062	2129.94062	2129.91895	2129.9689	46	49	48	165	165	167	0.086751	0.093	12	0	7662	22220	1065.95496	2	2	26.88	0.92405	0	1.093	0.57143	0.86283
1331	1320	2134.94564	2134.94564	2134.928	2134.97508	20	31	25	162	159	165	0.022537	0.042512	75	15	136556	591050	1068.47393	2	2	26.494	0.82747	0	1.0425	1	0.95666
1332	1319	2137.02984	2137.02984	2136.98199	2137.05032	12	19	16	160	157	165	0.053736	0.051002	57	0	25316	121569	1069.5016	2	2	26.041	0.81031	0	1.051	1	0.95377
1333	1318	2152.90667	2152.90667	2152.87086	2152.93596	43	46	44	158	152	161	0.10745	0.089973	26	0	9703	54989	1077.4573	2	2	25.713	0.74362	0	1.09	1	0.94453
1334	1317	2195.90825	2195.90825	2195.88158	2195.94293	18	19	19	161	160	163	0.042239	0.11799	8	0	5427	22537	1098.96113	2	2	26.295	0.81271	0	1.118	1	0.9769
1335	1316	2213.99911	2213.99911	2213.97934	2214.01877	29	31	30	163	160	165	0	0.090993	15	0	10293	58128	1108.01637	2	2	26.558	0.71997	0	1.091	1	0.93699
1336	1315	2233.91681	2233.91681	2233.89387	2233.96116	61	64	63	161	157	166	0.078098	0.074	36	0	9861	51371	1117.96054	2	2	26.47	0.79967	0	1.074	1	0.95789
1337	1314	2259.92978	2259.92978	2259.91286	2259.95147	84	88	88	166	161	169	0.15697	0.10677	15	0	5157	25017	1130.96783	2	2	26.91	0.79624	0	1.1068	1	0.96767
1338	1313	2263.91856	2263.91856	2263.89798	2263.94276	26	41	34	163	161	167	0.0037459	0.021499	109	17	371757	1.6803E+06	1132.9686	2	2	26.508	0.8005	0	1.0215	1	0.94067
1339	1312	2281.02147	2281.02147	2281.00402	2281.0472	1	3	1	164	159	168	0.038719	0.095065	20	0	10498	53139	1141.50812	2	2	26.822	0.79611	0	1.0951	1	0.96372
1340	1311	2347.15414	2347.15414	2347.13383	2347.17444	91	93	91	174	169	175	0.030449	0.093175	16	0	6866	35272	1174.5607	2	2	28.285	0.71402	0	1.0932	1	0.93573
1341	1310	2444.01077	2444.01077	2444.00274	2444.01538	50	50	50	174	174	177	0	0.06965	4	0	3298	9135	1223.01335	2	2	28.451	0.90109	0	1.0697	1	0.99025
1342	1309	2473.05324	2473.05324	2473.01263	2473.0917	91	99	95	170	166	176	0.06113	0.071699	82	0	47054	268948	1237.53962	2	2	27.782	0.75206	0	1.0717	1	0.94125
1343	1308	2530.06888	2530.06888	2530.05379	2530.07596	3	5	3	172	170	172	0.14812	0.1324	8	0	6119	25347	1266.03715	2	2	28.268	0.79389	0	1.1324	1	0.97543
1344	1307	2671.29132	2671.29132	2671.27529	2671.30299	100	101	101	180	176	187	0.0718	0.05584	20	0	32928	186344	1336.65414	2	2	29.231	0.78072	0	1.0558	1	0.94552
1345	1305	932.49297	932.49297	932.48172	932.50072	43	58	49	94	94	96	0.0064197	0.038831	36	0	51310	75551	311.83589	3	3	15.376	0.7495	0	1.0388	1	0.92944
1346	1302	1005.56677	1005.56677	1005.55178	1005.58739	1	63	4	103	101	107	0.0046311	0.045752	330	0	41540	157214	336.1985	3	3	16.821	0.89762	0	1.0458	1	0.98112
1347	1299	1023.5123	1023.5123	1023.5068	1023.51326	1	3	3	100	97	100	0	0.0814	8	0	6699	17313	342.17566	3	3	15.915	0.89779	0	1.0814	1	0.99306
1348	1298	1048.51059	1048.51059	1048.49703	1048.52749	48	54	48	97	97	100	0	0.082857	23	0	6444	11595	350.5145	3	3	15.887	0.87396	0	1.0829	1	0.98561
1349	1297	1055.5772	1055.5772	1055.56676	1055.59109	83	86	85	104	100	104	0	0.09125	12	0	4913	14815	352.86231	3	3	16.721	0.94759	0	1.0912	1	1.0129
1350	1296	1074.56861	1074.56861	1074.5528	1074.58816	81	92	87	101	101	104	0.0015195	0.038655	38	0	36949	97274	359.19785	3	3	16.571	0.9761	0	1.0387	1	1.0049
1351	1295	1082.55863	1082.55863	1082.55198	1082.57042	30	37	34	102	101	104	0	0.031823	30	0	20887	49274	361.86056	3	3	16.449	0.98169	0	1.0318	1	1.0045
1352	1294	1085.55739	1085.55739	1085.54745	1085.58201	7	11	7	103	101	106	0	0.10969	8	0	4240	16386	362.85706	3	3	16.856	0.85315	0	1.1097	1	0.98761
1353	1293	1098.54251	1098.54251	1098.52983	1098.54955	91	96	94	101	99	103	0.042295	0.037746	26	0	16161	43945	367.18811	3	3	16.288	0.97208	0	1.0377	1	1.0033
1354	1292	1101.52501	1101.52501	1101.52344	1101.52695	28	31	28	98	98	100	0.18685	0.0873	5	0	2691	5470	368.18169	3	3	15.973	0.93461	0	1.0873	1	1.0073
1355	1290	1104.63866	1104.63866	1104.6262	1104.64822	6	11	9	103	101	106	0.032898	0.038383	35	0	40920	140646	369.2203	3	3	16.778	0.89542	0	1.0384	1	0.97793
1356	1291	1104.64372	1104.64372	1104.63985	1104.64989	82	84	84	105	104	105	0	0.13395	4	0	8473	17586	369.22151	3	3	17.48	0.934	0	1.1339	1	1.0227
1357	1288	1106.58392	1106.58392	1106.56713	1106.60017	74	83	75	100	100	100	0.21268	0.075022	9	0	7993	12153	369.87311	3	3	16.207	0.93221	0	1.075	0.16071	0.72265
1358	1288	1106.58892	1106.58892	1106.56994	1106.60053	73	86	77	103	101	109	0.17492	0.061066	56	0	21953	110517	369.87033	3	3	17.083	0.78306	0	1.0611	1	0.94804
1359	1286	1120.57103	1120.57103	1120.5486	1120.58658	76	83	79	102	102	105	0.057863	0.034567	15	0	13567	31916	374.53039	3	3	16.727	0.98209	0	1.0346	1	1.0056
1360	1284	1123.59723	1123.59723	1123.57944	1123.61838	72	86	77	105	103	109	0.028344	0.043318	67	0	135841	499849	375.53666	3	3	17.075	0.91179	0	1.0433	1	0.98504
1361	1282	1137.66887	1137.66887	1137.65818	1137.68794	51	56	54	102	100	105	0.074481	0.053157	30	0	10192	32833	380.22992	3	3	16.635	0.9353	0	1.0532	1	0.99615
1362	1281	1141.61955	1141.61955	1141.60937	1141.63121	74	87	78	104	103	107	0.0047731	0.032329	65	2	66754	183894	381.5468	3	3	16.971	0.96414	0	1.0323	1	0.99882
1363	1274	1151.59816	1151.59816	1151.58318	1151.60996	35	39	36	98	98	100	0.0033967	0.06	15	0	10620	19960	384.87423	3	3	16.023	0.89506	0	1.06	1	0.98502
1364	1273	1152.63415	1152.63415	1152.61939	1152.64221	81	88	85	103	101	107	0.0070775	0.021584	55	0	37212	108832	385.21902	3	3	16.847	0.90583	0	1.0216	1	0.97581
1365	1269	1185.57413	1185.57413	1185.5613	1185.58242	49	55	52	104	102	107	0.0012038	0.017812	42	4	73285	244722	396.19918	3	3	16.903	0.9038	0	1.0178	1	0.97387
1366	1265	1197.62013	1197.62013	1197.60494	1197.63042	85	86	85	104	103	106	0.033367	0.087929	7	0	4015	12065	400.21109	3	3	16.769	0.78846	0	1.0879	1	0.9588
1367	1264	1197.66275	1197.66275	1197.65908	1197.67068	73	74	73	104	104	108	0.17196	0.090888	8	0	14776	42205	400.22831	3	3	17.072	0.95218	0	1.0909	1	1.0144
1368	1261	1205.61718	1205.61718	1205.60444	1205.62996	17	20	19	103	101	105	0	0.081482	11	0	7270	25398	402.88235	3	3	16.637	0.88911	0	1.0815	1	0.9902
1369	1260	1205.67744	1205.67744	1205.65528	1205.6924	6	11	8	103	103	108	0.049046	0.032316	32	0	22583	73224	402.89862	3	3	17.187	0.95259	0	1.0323	1	0.99497
1370	1260	1205.67965	1205.67965	1205.65224	1205.68968	7	11	8	102	99	102	0.05519	0.038259	17	0	20838	36009	402.89904	3	3	16.385	0.94304	0	1.0383	0.53125	0.83751
1371	1259	1207.58062	1207.58062	1207.57085	1207.59886	29	37	32	104	102	108	0.0029493	0.073224	45	0	19687	75448	403.5324	3	3	16.84	0.85346	0	1.0732	1	0.97556
1372	1258	1212.60307	1212.60307	1212.59446	1212.6191	86	88	87	107	102	110	0.098101	0.076181	16	0	7619	48553	405.2088	3	3	17.337	0.64142	0	1.0762	1	0.90587
1373	1258	1212.60691	1212.60691	1212.59781	1212.61403	85	88	86	101	98	101	0.014022	0.1085	6	0	2819	5880	405.2114	3	3	15.954	0.84502	0	1.1085	0.375	0.77617
1374	1257	1214.64221	1214.64221	1214.62965	1214.6533	83	86	84	104	101	106	0.20903	0.06021	21	0	10838	45270	405.89103	3	3	16.717	0.83486	0	1.0602	1	0.96502
1375	1255	1218.6407	1218.6407	1218.63865	1218.64537	25	25	25	103	101	104	0	0.0758	4	0	8092	14566	407.22185	3	3	16.893	0.86969	0	1.0758	1	0.98183
1376	1254	1219.62099	1219.62099	1219.60071	1219.64272	91	93	91	108	107	110	0	0.06369	10	0	5960	14572	407.551	3	3	17.774	0.95934	0	1.0637	0.34483	0.78929
1377	1253	1219.62718	1219.62718	1219.62238	1219.63763	56	61	58	103	99	106	0.15481	0.016248	29	1	57015	282551	407.55031	3	3	16.471	0.75919	0	1.0162	1	0.92515
1378	1254	1219.67149	1219.67149	1219.65423	1219.68637	88	93	90	101	99	103	0.020922	0.031593	29	0	21754	49449	407.56301	3	3	16.192	0.94766	0	1.0316	1	0.99309
1379	1252	1222.59724	1222.59724	1222.58852	1222.60707	5	8	7	102	100	104	0.016403	0.032462	16	0	21347	59155	408.53724	3	3	16.376	0.94691	0	1.0325	1	0.99313
